ID,Classe
15555,1
15556,3
15557,0
15558,0
15559,3
15560,7
15561,0
15562,3
15563,3
15564,5
15565,0
15566,0
15567,7
15568,0
15569,3
15570,3
15571,0
15572,1
15573,3
15574,1
15575,0
15576,0
15577,7
15578,6
15579,0
15580,1
15581,4
15582,7
15583,0
15584,0
15585,1
15586,3
15587,0
15588,3
15589,3
15590,1
15591,0
15592,3
15593,7
15594,3
15595,3
15596,0
15597,7
15598,7
15599,7
15600,0
15601,6
15602,1
15603,3
15604,1
15605,3
15606,0
15607,1
15608,3
15609,3
15610,3
15611,3
15612,0
15613,0
15614,7
15615,7
15616,7
15617,7
15618,0
15619,3
15620,3
15621,2
15622,2
15623,0
15624,3
15625,3
15626,1
15627,0
15628,0
15629,0
15630,0
15631,0
15632,0
15633,0
15634,0
15635,1
15636,0
15637,0
15638,0
15639,0
15640,1
15641,1
15642,7
15643,0
15644,1
15645,0
15646,1
15647,3
15648,7
15649,7
15650,7
15651,6
15652,1
15653,3
15654,7
15655,0
15656,3
15657,0
15658,0
15659,3
15660,7
15661,3
15662,7
15663,7
15664,1
15665,7
15666,0
15667,2
15668,3
15669,3
15670,7
15671,0
15672,1
15673,1
15674,3
15675,6
15676,7
15677,2
15678,2
15679,1
15680,1
15681,6
15682,0
15683,3
15684,3
15685,7
15686,3
15687,7
15688,0
15689,0
15690,2
15691,7
15692,3
15693,1
15694,1
15695,2
15696,3
15697,3
15698,7
15699,3
15700,0
15701,0
15702,0
15703,0
15704,0
15705,7
15706,3
15707,0
15708,3
15709,3
15710,2
15711,4
15712,0
15713,0
15714,1
15715,1
15716,1
15717,0
15718,1
15719,3
15720,1
15721,0
15722,0
15723,1
15724,1
15725,5
15726,1
15727,3
15728,0
15729,1
15730,0
15731,1
15732,0
15733,0
15734,2
15735,6
15736,7
15737,0
15738,0
15739,0
15740,0
15741,0
15742,1
15743,2
15744,7
15745,7
15746,1
15747,5
15748,7
15749,7
15750,7
15751,3
15752,3
15753,3
15754,0
15755,1
15756,3
15757,0
15758,3
15759,1
15760,0
15761,0
15762,0
15763,7
15764,2
15765,1
15766,0
15767,0
15768,7
15769,3
15770,1
15771,1
15772,7
15773,3
15774,5
15775,0
15776,1
15777,1
15778,7
15779,1
15780,0
15781,3
15782,3
15783,0
15784,4
15785,4
15786,7
15787,1
15788,0
15789,3
15790,3
15791,3
15792,0
15793,3
15794,5
15795,0
15796,0
15797,3
15798,3
15799,1
15800,3
15801,3
15802,0
15803,1
15804,7
15805,7
15806,0
15807,0
15808,0
15809,7
15810,0
15811,0
15812,1
15813,0
15814,3
15815,7
15816,3
15817,7
15818,7
15819,3
15820,0
15821,7
15822,7
15823,0
15824,0
15825,3
15826,7
15827,6
15828,7
15829,0
15830,0
15831,1
15832,3
15833,5
15834,7
15835,3
15836,0
15837,7
15838,3
15839,0
15840,3
15841,2
15842,3
15843,5
15844,2
15845,7
15846,3
15847,3
15848,7
15849,5
15850,3
15851,3
15852,7
15853,5
15854,7
15855,3
15856,4
15857,3
15858,7
15859,7
15860,3
15861,3
15862,3
15863,7
15864,1
15865,1
15866,3
15867,1
15868,7
15869,0
15870,7
15871,0
15872,0
15873,1
15874,3
15875,3
15876,7
15877,5
15878,0
15879,3
15880,0
15881,7
15882,6
15883,5
15884,0
15885,6
15886,0
15887,0
15888,7
15889,7
15890,5
15891,3
15892,0
15893,7
15894,7
15895,3
15896,0
15897,7
15898,0
15899,1
15900,1
15901,2
15902,3
15903,7
15904,0
15905,5
15906,1
15907,3
15908,3
15909,3
15910,0
15911,4
15912,1
15913,0
15914,1
15915,0
15916,1
15917,0
15918,1
15919,0
15920,0
15921,0
15922,0
15923,3
15924,0
15925,7
15926,3
15927,3
15928,0
15929,0
15930,0
15931,0
15932,1
15933,0
15934,1
15935,1
15936,0
15937,1
15938,3
15939,7
15940,3
15941,1
15942,0
15943,3
15944,0
15945,3
15946,3
15947,3
15948,6
15949,2
15950,3
15951,7
15952,0
15953,0
15954,3
15955,5
15956,7
15957,2
15958,3
15959,6
15960,3
15961,3
15962,3
15963,0
15964,3
15965,1
15966,0
15967,0
15968,0
15969,0
15970,7
15971,0
15972,2
15973,3
15974,7
15975,3
15976,7
15977,3
15978,7
15979,7
15980,7
15981,0
15982,7
15983,2
15984,3
15985,1
15986,0
15987,0
15988,0
15989,1
15990,1
15991,0
15992,7
15993,0
15994,0
15995,1
15996,6
15997,3
15998,6
15999,3
16000,7
16001,0
16002,7
16003,3
16004,2
16005,1
16006,1
16007,7
16008,0
16009,3
16010,0
16011,0
16012,4
16013,1
16014,0
16015,0
16016,0
16017,0
16018,1
16019,1
16020,0
16021,0
16022,3
16023,0
16024,4
16025,0
16026,7
16027,1
16028,6
16029,6
16030,3
16031,3
16032,1
16033,0
16034,3
16035,7
16036,7
16037,1
16038,2
16039,7
16040,7
16041,3
16042,7
16043,7
16044,7
16045,0
16046,3
16047,0
16048,7
16049,0
16050,5
16051,1
16052,7
16053,3
16054,3
16055,7
16056,6
16057,3
16058,6
16059,7
16060,7
16061,3
16062,7
16063,7
16064,3
16065,3
16066,5
16067,5
16068,0
16069,0
16070,3
16071,0
16072,1
16073,0
16074,0
16075,7
16076,3
16077,1
16078,0
16079,3
16080,0
16081,5
16082,0
16083,3
16084,1
16085,0
16086,0
16087,0
16088,0
16089,7
16090,1
16091,1
16092,7
16093,7
16094,2
16095,0
16096,0
16097,2
16098,3
16099,7
16100,3
16101,3
16102,5
16103,0
16104,3
16105,0
16106,7
16107,0
16108,3
16109,7
16110,7
16111,6
16112,1
16113,1
16114,7
16115,7
16116,1
16117,3
16118,7
16119,5
16120,0
16121,1
16122,0
16123,3
16124,7
16125,7
16126,7
16127,2
16128,3
16129,7
16130,0
16131,3
16132,3
16133,3
16134,7
16135,7
16136,0
16137,0
16138,1
16139,7
16140,0
16141,7
16142,7
16143,1
16144,1
16145,1
16146,3
16147,0
16148,1
16149,0
16150,0
16151,7
16152,1
16153,1
16154,1
16155,1
16156,3
16157,7
16158,7
16159,7
16160,1
16161,0
16162,7
16163,7
16164,0
16165,7
16166,1
16167,3
16168,3
16169,0
16170,0
16171,0
16172,3
16173,3
16174,6
16175,0
16176,3
16177,6
16178,1
16179,0
16180,7
16181,7
16182,0
16183,0
16184,3
16185,3
16186,0
16187,1
16188,0
16189,1
16190,1
16191,3
16192,7
16193,5
16194,0
16195,5
16196,0
16197,3
16198,0
16199,0
16200,0
16201,1
16202,7
16203,3
16204,2
16205,3
16206,1
16207,7
16208,3
16209,3
16210,7
16211,1
16212,3
16213,0
16214,5
16215,2
16216,0
16217,0
16218,5
16219,7
16220,0
16221,6
16222,0
16223,3
16224,1
16225,3
16226,0
16227,1
16228,0
16229,7
16230,0
16231,7
16232,7
16233,3
16234,7
16235,7
16236,3
16237,3
16238,7
16239,3
16240,0
16241,1
16242,0
16243,7
16244,0
16245,0
16246,0
16247,3
16248,3
16249,3
16250,7
16251,7
16252,0
16253,0
16254,0
16255,0
16256,1
16257,7
16258,2
16259,7
16260,0
16261,0
16262,0
16263,1
16264,5
16265,1
16266,0
16267,3
16268,5
16269,0
16270,2
16271,2
16272,3
16273,1
16274,7
16275,1
16276,0
16277,0
16278,6
16279,6
16280,3
16281,5
16282,3
16283,1
16284,0
16285,0
16286,3
16287,0
16288,4
16289,0
16290,1
16291,7
16292,3
16293,4
16294,3
16295,3
16296,0
16297,0
16298,1
16299,2
16300,0
16301,3
16302,2
16303,3
16304,0
16305,3
16306,3
16307,3
16308,0
16309,3
16310,7
16311,3
16312,0
16313,1
16314,0
16315,1
16316,3
16317,6
16318,3
16319,0
16320,3
16321,3
16322,3
16323,0
16324,0
16325,4
16326,0
16327,7
16328,3
16329,5
16330,0
16331,3
16332,2
16333,3
16334,0
16335,3
16336,3
16337,3
16338,7
16339,0
16340,0
16341,7
16342,7
16343,7
16344,0
16345,7
16346,1
16347,1
16348,0
16349,7
16350,7
16351,3
16352,7
16353,7
16354,7
16355,0
16356,7
16357,7
16358,3
16359,1
16360,7
16361,3
16362,3
16363,1
16364,1
16365,1
16366,7
16367,7
16368,7
16369,0
16370,1
16371,7
16372,3
16373,7
16374,3
16375,3
16376,7
16377,3
16378,1
16379,7
16380,4
16381,6
16382,7
16383,7
16384,3
16385,0
16386,3
16387,3
16388,0
16389,1
16390,7
16391,1
16392,0
16393,1
16394,1
16395,4
16396,0
16397,6
16398,5
16399,1
16400,7
16401,0
16402,7
16403,7
16404,1
16405,4
16406,0
16407,5
16408,3
16409,1
16410,2
16411,1
16412,6
16413,7
16414,0
16415,0
16416,3
16417,3
16418,7
16419,0
16420,6
16421,0
16422,0
16423,0
16424,3
16425,3
16426,3
16427,7
16428,7
16429,0
16430,3
16431,6
16432,0
16433,0
16434,0
16435,7
16436,0
16437,5
16438,3
16439,0
16440,0
16441,1
16442,0
16443,0
16444,7
16445,0
16446,3
16447,7
16448,3
16449,0
16450,1
16451,7
16452,3
16453,0
16454,0
16455,3
16456,3
16457,7
16458,7
16459,0
16460,4
16461,1
16462,3
16463,3
16464,0
16465,0
16466,7
16467,0
16468,6
16469,7
16470,2
16471,7
16472,0
16473,7
16474,7
16475,7
16476,0
16477,3
16478,3
16479,0
16480,7
16481,1
16482,7
16483,3
16484,2
16485,1
16486,0
16487,7
16488,7
16489,3
16490,3
16491,7
16492,5
16493,0
16494,3
16495,3
16496,3
16497,3
16498,1
16499,1
16500,1
16501,0
16502,1
16503,3
16504,6
16505,7
16506,3
16507,6
16508,0
16509,0
16510,3
16511,3
16512,0
16513,7
16514,5
16515,7
16516,0
16517,3
16518,0
16519,1
16520,0
16521,1
16522,7
16523,3
16524,7
16525,3
16526,1
16527,0
16528,0
16529,7
16530,1
16531,3
16532,3
16533,0
16534,2
16535,1
16536,0
16537,3
16538,7
16539,7
16540,3
16541,0
16542,7
16543,7
16544,0
16545,2
16546,7
16547,0
16548,1
16549,7
16550,0
16551,7
16552,3
16553,5
16554,1
16555,1
16556,5
16557,7
16558,1
16559,4
16560,1
16561,7
16562,1
16563,3
16564,0
16565,3
16566,0
16567,1
16568,1
16569,0
16570,1
16571,1
16572,3
16573,3
16574,3
16575,3
16576,0
16577,0
16578,0
16579,3
16580,0
16581,1
16582,3
16583,3
16584,2
16585,0
16586,3
16587,1
16588,0
16589,1
16590,0
16591,2
16592,0
16593,7
16594,0
16595,0
16596,1
16597,7
16598,3
16599,3
16600,0
16601,5
16602,4
16603,3
16604,3
16605,0
16606,1
16607,3
16608,7
16609,0
16610,1
16611,0
16612,7
16613,0
16614,7
16615,0
16616,7
16617,1
16618,2
16619,3
16620,3
16621,3
16622,1
16623,0
16624,3
16625,0
16626,3
16627,3
16628,7
16629,1
16630,1
16631,0
16632,7
16633,7
16634,0
16635,7
16636,7
16637,5
16638,1
16639,7
16640,0
16641,0
16642,4
16643,1
16644,7
16645,3
16646,7
16647,0
16648,0
16649,7
16650,3
16651,1
16652,7
16653,3
16654,0
16655,3
16656,0
16657,3
16658,0
16659,0
16660,0
16661,0
16662,2
16663,0
16664,0
16665,3
16666,7
16667,4
16668,0
16669,0
16670,7
16671,5
16672,1
16673,5
16674,7
16675,3
16676,3
16677,7
16678,1
16679,7
16680,3
16681,7
16682,5
16683,7
16684,0
16685,7
16686,6
16687,7
16688,3
16689,7
16690,3
16691,1
16692,3
16693,3
16694,3
16695,3
16696,1
16697,7
16698,0
16699,3
16700,7
16701,3
16702,3
16703,1
16704,3
16705,3
16706,2
16707,2
16708,0
16709,3
16710,3
16711,0
16712,3
16713,0
16714,3
16715,1
16716,3
16717,7
16718,7
16719,1
16720,0
16721,3
16722,3
16723,3
16724,7
16725,7
16726,4
16727,5
16728,3
16729,7
16730,0
16731,0
16732,7
16733,1
16734,0
16735,2
16736,3
16737,0
16738,0
16739,0
16740,2
16741,3
16742,3
16743,0
16744,3
16745,7
16746,3
16747,1
16748,0
16749,0
16750,5
16751,1
16752,0
16753,0
16754,3
16755,0
16756,0
16757,0
16758,3
16759,3
16760,7
16761,7
16762,0
16763,7
16764,0
16765,1
16766,5
16767,5
16768,1
16769,7
16770,0
16771,1
16772,0
16773,1
16774,0
16775,0
16776,6
16777,0
16778,2
16779,0
16780,3
16781,2
16782,3
16783,0
16784,7
16785,3
16786,1
16787,0
16788,0
16789,7
16790,3
16791,0
16792,0
16793,7
16794,0
16795,3
16796,0
16797,7
16798,2
16799,7
16800,7
16801,7
16802,7
16803,7
16804,0
16805,7
16806,2
16807,0
16808,2
16809,3
16810,0
16811,0
16812,0
16813,0
16814,0
16815,2
16816,0
16817,0
16818,0
16819,5
16820,7
16821,7
16822,3
16823,0
16824,3
16825,3
16826,1
16827,3
16828,1
16829,1
16830,3
16831,1
16832,7
16833,3
16834,7
16835,7
16836,3
16837,0
16838,0
16839,7
16840,0
16841,1
16842,7
16843,1
16844,3
16845,3
16846,1
16847,4
16848,3
16849,0
16850,5
16851,7
16852,3
16853,3
16854,7
16855,3
16856,0
16857,0
16858,0
16859,0
16860,3
16861,7
16862,0
16863,0
16864,0
16865,1
16866,0
16867,0
16868,0
16869,0
16870,3
16871,0
16872,3
16873,3
16874,0
16875,3
16876,0
16877,0
16878,5
16879,7
16880,7
16881,7
16882,5
16883,3
16884,3
16885,1
16886,1
16887,3
16888,1
16889,5
16890,7
16891,6
16892,3
16893,0
16894,7
16895,3
16896,3
16897,7
16898,7
16899,3
16900,0
16901,0
16902,0
16903,3
16904,6
16905,3
16906,1
16907,3
16908,7
16909,0
16910,1
16911,0
16912,1
16913,0
16914,7
16915,7
16916,7
16917,2
16918,1
16919,0
16920,0
16921,7
16922,1
16923,7
16924,0
16925,0
16926,7
16927,0
16928,7
16929,2
16930,7
16931,3
16932,4
16933,3
16934,2
16935,0
16936,1
16937,7
16938,0
16939,0
16940,3
16941,1
16942,7
16943,7
16944,1
16945,3
16946,6
16947,2
16948,3
16949,3
16950,3
16951,7
16952,7
16953,0
16954,0
16955,1
16956,0
16957,3
16958,3
16959,7
16960,3
16961,3
16962,3
16963,1
16964,1
16965,7
16966,0
16967,0
16968,5
16969,3
16970,3
16971,1
16972,0
16973,1
16974,3
16975,7
16976,0
16977,1
16978,1
16979,3
16980,1
16981,3
16982,7
16983,1
16984,1
16985,7
16986,7
16987,1
16988,7
16989,7
16990,5
16991,5
16992,0
16993,0
16994,2
16995,0
16996,0
16997,5
16998,1
16999,0
17000,3
17001,3
17002,0
17003,0
17004,0
17005,0
17006,3
17007,0
17008,3
17009,7
17010,7
17011,1
17012,0
17013,0
17014,0
17015,5
17016,0
17017,1
17018,0
17019,0
17020,0
17021,7
17022,4
17023,0
17024,0
17025,2
17026,0
17027,0
17028,0
17029,5
17030,3
17031,0
17032,1
17033,7
17034,0
17035,7
17036,3
17037,3
17038,0
17039,0
17040,3
17041,7
17042,7
17043,3
17044,7
17045,0
17046,1
17047,2
17048,0
17049,3
17050,3
17051,7
17052,3
17053,0
17054,6
17055,7
17056,7
17057,3
17058,1
17059,6
17060,3
17061,1
17062,5
17063,7
17064,7
17065,1
17066,1
17067,0
17068,3
17069,0
17070,0
17071,0
17072,3
17073,0
17074,0
17075,3
17076,7
17077,7
17078,1
17079,7
17080,1
17081,0
17082,7
17083,7
17084,0
17085,1
17086,0
17087,1
17088,5
17089,3
17090,3
17091,0
17092,5
17093,3
17094,7
17095,0
17096,0
17097,3
17098,7
17099,7
17100,1
17101,1
17102,7
17103,0
17104,2
17105,3
17106,7
17107,0
17108,0
17109,0
17110,1
17111,3
17112,3
17113,1
17114,1
17115,1
17116,1
17117,1
17118,1
17119,1
17120,1
17121,1
17122,3
17123,3
17124,3
17125,3
17126,3
17127,3
17128,7
17129,7
17130,7
17131,0
17132,0
17133,0
17134,0
17135,0
17136,1
17137,1
17138,3
17139,3
17140,3
17141,3
17142,1
17143,0
17144,1
17145,1
17146,1
17147,0
17148,6
17149,7
17150,7
17151,1
17152,5
17153,0
17154,0
17155,2
17156,7
17157,7
17158,7
17159,0
17160,0
17161,0
17162,7
17163,3
17164,3
17165,0
17166,0
17167,0
17168,0
17169,3
17170,3
17171,7
17172,7
17173,1
17174,0
17175,0
17176,0
17177,0
17178,3
17179,1
17180,3
17181,0
17182,0
17183,7
17184,0
17185,7
17186,3
17187,3
17188,3
17189,0
17190,0
17191,2
17192,0
17193,7
17194,1
17195,7
17196,1
17197,2
17198,2
17199,2
17200,0
17201,0
17202,3
17203,0
17204,7
17205,3
17206,1
17207,7
17208,7
17209,7
17210,0
17211,1
17212,0
17213,4
17214,5
17215,0
17216,1
17217,3
17218,7
17219,7
17220,7
17221,7
17222,0
17223,3
17224,3
17225,0
17226,0
17227,3
17228,6
17229,0
17230,0
17231,0
17232,1
17233,1
17234,3
17235,0
17236,7
17237,0
17238,0
17239,1
17240,0
17241,0
17242,3
17243,3
17244,7
17245,0
17246,7
17247,3
17248,3
17249,6
17250,0
17251,7
17252,0
17253,4
17254,0
17255,0
17256,3
17257,7
17258,1
17259,7
17260,0
17261,0
17262,3
17263,0
17264,0
17265,7
17266,1
17267,7
17268,7
17269,2
17270,7
17271,1
17272,5
17273,3
17274,6
17275,3
17276,3
17277,7
17278,4
17279,0
17280,0
17281,0
17282,3
17283,7
17284,0
17285,1
17286,5
17287,3
17288,5
17289,7
17290,7
17291,7
17292,2
17293,0
17294,3
17295,0
17296,2
17297,3
17298,1
17299,1
17300,0
17301,1
17302,5
17303,0
17304,0
17305,0
17306,7
17307,7
17308,1
17309,0
17310,3
17311,1
17312,1
17313,3
17314,3
17315,7
17316,0
17317,6
17318,3
17319,0
17320,1
17321,0
17322,7
17323,4
17324,7
17325,0
17326,7
17327,2
17328,1
17329,1
17330,0
17331,3
17332,0
17333,3
17334,1
17335,5
17336,2
17337,3
17338,3
17339,7
17340,7
17341,1
17342,1
17343,0
17344,0
17345,7
17346,3
17347,3
17348,0
17349,1
17350,7
17351,2
17352,3
17353,0
17354,2
17355,0
17356,1
17357,0
17358,7
17359,1
17360,7
17361,6
17362,5
17363,1
17364,1
17365,0
17366,0
17367,0
17368,0
17369,0
17370,3
17371,5
17372,1
17373,1
17374,2
17375,7
17376,3
17377,3
17378,0
17379,7
17380,3
17381,0
17382,6
17383,2
17384,0
17385,3
17386,7
17387,0
17388,0
17389,0
17390,4
17391,7
17392,1
17393,0
17394,3
17395,7
17396,0
17397,7
17398,0
17399,2
17400,7
17401,7
17402,2
17403,1
17404,1
17405,3
17406,0
17407,0
17408,0
17409,1
17410,1
17411,0
17412,3
17413,6
17414,0
17415,7
17416,3
17417,0
17418,0
17419,0
17420,7
17421,7
17422,7
17423,3
17424,3
17425,3
17426,0
17427,1
17428,7
17429,1
17430,0
17431,3
17432,3
17433,3
17434,7
17435,1
17436,1
17437,1
17438,3
17439,1
17440,0
17441,7
17442,0
17443,1
17444,7
17445,0
17446,0
17447,0
17448,0
17449,4
17450,0
17451,0
17452,6
17453,2
17454,7
17455,7
17456,7
17457,7
17458,0
17459,0
17460,0
17461,0
17462,1
17463,3
17464,0
17465,1
17466,3
17467,7
17468,3
17469,0
17470,0
17471,0
17472,7
17473,2
17474,7
17475,0
17476,0
17477,0
17478,3
17479,3
17480,0
17481,0
17482,3
17483,3
17484,3
17485,0
17486,7
17487,7
17488,0
17489,0
17490,1
17491,7
17492,0
17493,7
17494,0
17495,7
17496,0
17497,6
17498,3
17499,0
17500,0
17501,5
17502,7
17503,0
17504,3
17505,6
17506,0
17507,2
17508,0
17509,1
17510,3
17511,0
17512,0
17513,3
17514,0
17515,3
17516,7
17517,3
17518,5
17519,3
17520,0
17521,0
17522,1
17523,3
17524,7
17525,0
17526,0
17527,1
17528,3
17529,7
17530,7
17531,7
17532,0
17533,3
17534,1
17535,0
17536,3
17537,7
17538,7
17539,0
17540,1
17541,4
17542,7
17543,1
17544,0
17545,0
17546,1
17547,0
17548,7
17549,3
17550,3
17551,7
17552,1
17553,0
17554,0
17555,7
17556,7
17557,7
17558,3
17559,3
17560,0
17561,0
17562,0
17563,3
17564,3
17565,0
17566,3
17567,5
17568,0
17569,3
17570,3
17571,7
17572,7
17573,0
17574,7
17575,1
17576,2
17577,7
17578,7
17579,6
17580,6
17581,0
17582,3
17583,0
17584,0
17585,0
17586,1
17587,7
17588,5
17589,3
17590,3
17591,3
17592,0
17593,5
17594,7
17595,0
17596,7
17597,7
17598,0
17599,7
17600,0
17601,1
17602,1
17603,3
17604,7
17605,7
17606,7
17607,6
17608,3
17609,7
17610,3
17611,3
17612,0
17613,7
17614,7
17615,1
17616,0
17617,0
17618,0
17619,0
17620,7
17621,1
17622,7
17623,7
17624,1
17625,7
17626,0
17627,0
17628,0
17629,0
17630,7
17631,7
17632,0
17633,1
17634,1
17635,0
17636,7
17637,0
17638,1
17639,3
17640,3
17641,0
17642,3
17643,7
17644,3
17645,0
17646,0
17647,7
17648,0
17649,2
17650,1
17651,7
17652,3
17653,1
17654,5
17655,7
17656,0
17657,0
17658,3
17659,3
17660,7
17661,3
17662,7
17663,0
17664,7
17665,7
17666,1
17667,7
17668,1
17669,3
17670,0
17671,1
17672,0
17673,3
17674,0
17675,3
17676,0
17677,0
17678,0
17679,2
17680,3
17681,0
17682,7
17683,3
17684,3
17685,2
17686,1
17687,7
17688,7
17689,7
17690,7
17691,3
17692,3
17693,0
17694,0
17695,0
17696,0
17697,0
17698,1
17699,2
17700,0
17701,3
17702,3
17703,5
17704,7
17705,3
17706,0
17707,1
17708,0
17709,0
17710,0
17711,3
17712,7
17713,7
17714,6
17715,6
17716,7
17717,0
17718,3
17719,3
17720,5
17721,4
17722,3
17723,1
17724,2
17725,3
17726,0
17727,3
17728,0
17729,7
17730,1
17731,1
17732,0
17733,0
17734,1
17735,0
17736,1
17737,2
17738,2
17739,0
17740,1
17741,7
17742,3
17743,0
17744,0
17745,0
17746,5
17747,0
17748,2
17749,5
17750,0
17751,2
17752,0
17753,1
17754,1
17755,7
17756,1
17757,0
17758,0
17759,0
17760,6
17761,7
17762,3
17763,3
17764,3
17765,0
17766,1
17767,0
17768,4
17769,7
17770,3
17771,3
17772,0
17773,2
17774,7
17775,0
17776,0
17777,3
17778,7
17779,3
17780,1
17781,1
17782,3
17783,0
17784,0
17785,0
17786,7
17787,2
17788,0
17789,0
17790,7
17791,7
17792,1
17793,0
17794,0
17795,0
17796,6
17797,7
17798,7
17799,3
17800,3
17801,7
17802,1
17803,7
17804,0
17805,3
17806,0
17807,0
17808,3
17809,2
17810,2
17811,7
17812,3
17813,1
17814,7
17815,5
17816,1
17817,5
17818,7
17819,0
17820,1
17821,1
17822,0
17823,1
17824,0
17825,7
17826,2
17827,3
17828,0
17829,7
17830,0
17831,7
17832,4
17833,3
17834,0
17835,0
17836,0
17837,0
17838,0
17839,1
17840,0
17841,1
17842,7
17843,7
17844,1
17845,0
17846,0
17847,1
17848,0
17849,0
17850,2
17851,7
17852,0
17853,3
17854,7
17855,3
17856,7
17857,1
17858,1
17859,1
17860,0
17861,1
17862,0
17863,0
17864,4
17865,1
17866,3
17867,7
17868,3
17869,6
17870,5
17871,2
17872,0
17873,0
17874,0
17875,1
17876,7
17877,0
17878,0
17879,0
17880,0
17881,0
17882,0
17883,1
17884,0
17885,7
17886,1
17887,7
17888,0
17889,7
17890,1
17891,7
17892,6
17893,0
17894,0
17895,2
17896,0
17897,7
17898,3
17899,0
17900,6
17901,3
17902,7
17903,3
17904,3
17905,1
17906,0
17907,7
17908,0
17909,1
17910,3
17911,3
17912,5
17913,0
17914,0
17915,7
17916,1
17917,1
17918,7
17919,0
17920,1
17921,2
17922,0
17923,1
17924,7
17925,0
17926,0
17927,1
17928,1
17929,3
17930,3
17931,1
17932,3
17933,1
17934,3
17935,7
17936,7
17937,3
17938,7
17939,0
17940,0
17941,7
17942,3
17943,4
17944,0
17945,3
17946,0
17947,1
17948,0
17949,0
17950,0
17951,1
17952,0
17953,1
17954,2
17955,0
17956,0
17957,0
17958,7
17959,3
17960,0
17961,3
17962,1
17963,0
17964,7
17965,3
17966,7
17967,6
17968,6
17969,1
17970,0
17971,3
17972,3
17973,0
17974,0
17975,0
17976,1
17977,0
17978,7
17979,0
17980,0
17981,1
17982,3
17983,6
17984,0
17985,3
17986,0
17987,3
17988,7
17989,0
17990,0
17991,0
17992,7
17993,5
17994,7
17995,3
17996,0
17997,0
17998,0
17999,3
18000,3
18001,1
18002,7
18003,3
18004,3
18005,0
18006,7
18007,1
18008,0
18009,1
18010,1
18011,7
18012,7
18013,6
18014,7
18015,7
18016,3
18017,3
18018,1
18019,7
18020,0
18021,1
18022,1
18023,1
18024,1
18025,1
18026,3
18027,3
18028,3
18029,0
18030,0
18031,0
18032,7
18033,1
18034,6
18035,7
18036,0
18037,5
18038,5
18039,5
18040,1
18041,2
18042,3
18043,2
18044,5
18045,3
18046,1
18047,0
18048,0
18049,3
18050,3
18051,3
18052,3
18053,1
18054,1
18055,3
18056,1
18057,7
18058,7
18059,1
18060,6
18061,3
18062,3
18063,6
18064,1
18065,0
18066,5
18067,0
18068,3
18069,0
18070,3
18071,3
18072,0
18073,0
18074,3
18075,2
18076,3
18077,3
18078,1
18079,6
18080,0
18081,0
18082,7
18083,1
18084,0
18085,1
18086,1
18087,7
18088,1
18089,7
18090,0
18091,3
18092,1
18093,3
18094,1
18095,7
18096,4
18097,0
18098,5
18099,3
18100,0
18101,6
18102,6
18103,0
18104,1
18105,1
18106,0
18107,2
18108,0
18109,3
18110,3
18111,7
18112,4
18113,5
18114,0
18115,0
18116,6
18117,1
18118,3
18119,0
18120,0
18121,0
18122,0
18123,1
18124,1
18125,3
18126,7
18127,0
18128,1
18129,0
18130,0
18131,0
18132,0
18133,0
18134,0
18135,7
18136,0
18137,0
18138,4
18139,7
18140,0
18141,3
18142,3
18143,7
18144,0
18145,3
18146,0
18147,6
18148,7
18149,0
18150,3
18151,1
18152,0
18153,0
18154,3
18155,3
18156,7
18157,5
18158,2
18159,0
18160,0
18161,0
18162,3
18163,0
18164,0
18165,7
18166,3
18167,7
18168,7
18169,1
18170,0
18171,3
18172,7
18173,3
18174,0
18175,0
18176,1
18177,3
18178,0
18179,0
18180,6
18181,2
18182,1
18183,0
18184,0
18185,1
18186,0
18187,0
18188,7
18189,0
18190,5
18191,1
18192,7
18193,3
18194,7
18195,2
18196,5
18197,3
18198,3
18199,0
18200,0
18201,0
18202,1
18203,0
18204,0
18205,6
18206,1
18207,0
18208,0
18209,3
18210,0
18211,0
18212,0
18213,7
18214,0
18215,5
18216,6
18217,3
18218,6
18219,0
18220,1
18221,3
18222,3
18223,4
18224,0
18225,3
18226,2
18227,5
18228,7
18229,7
18230,0
18231,3
18232,7
18233,3
18234,0
18235,0
18236,7
18237,7
18238,0
18239,6
18240,1
18241,0
18242,3
18243,7
18244,1
18245,3
18246,0
18247,3
18248,3
18249,3
18250,0
18251,5
18252,1
18253,0
18254,0
18255,6
18256,0
18257,1
18258,0
18259,0
18260,6
18261,6
18262,0
18263,3
18264,7
18265,1
18266,3
18267,0
18268,0
18269,0
18270,2
18271,2
18272,3
18273,7
18274,7
18275,7
18276,3
18277,0
18278,1
18279,0
18280,0
18281,7
18282,7
18283,1
18284,0
18285,5
18286,4
18287,5
18288,1
18289,0
18290,7
18291,3
18292,1
18293,7
18294,0
18295,0
18296,3
18297,7
18298,3
18299,3
18300,1
18301,7
18302,2
18303,7
18304,1
18305,1
18306,3
18307,7
18308,7
18309,3
18310,7
18311,7
18312,3
18313,6
18314,6
18315,3
18316,2
18317,1
18318,3
18319,1
18320,0
18321,0
18322,7
18323,7
18324,4
18325,0
18326,3
18327,0
18328,0
18329,7
18330,0
18331,5
18332,3
18333,5
18334,5
18335,7
18336,7
18337,1
18338,3
18339,0
18340,7
18341,7
18342,3
18343,7
18344,1
18345,1
18346,3
18347,7
18348,3
18349,0
18350,0
18351,7
18352,7
